u,v,length,highway,geometry,edge_id
11007224151,2389211796,81.214,tertiary,"LINESTRING (77.6827827 12.8266519, 77.6831259 12.8260027)",1770
11007224151,1733896354,62.751000000000005,tertiary,"LINESTRING (77.6827827 12.8266519, 77.6827466 12.8267203, 77.6827323 12.8267474, 77.6827142 12.826788, 77.6826967 12.8268252, 77.682629 12.8270743, 77.6825921 12.8271825)",1771
11007224151,11007224149,72.682,residential,"LINESTRING (77.6827827 12.8266519, 77.6830009 12.8265771, 77.6834386 12.8265432)",1772
11007229215,9780799547,72.80699999999999,residential,"LINESTRING (77.6832684 12.827737, 77.6833135 12.8277121, 77.6833727 12.8276877, 77.6834463 12.827673, 77.6834643 12.8277935, 77.6835129 12.8281368)",1773
11007257822,2389211787,37.621,residential,"LINESTRING (77.678126 12.8273504, 77.6779945 12.8270373)",1774
11007257822,2389211786,39.294,residential,"LINESTRING (77.678126 12.8273504, 77.6782634 12.8276774)",1775
11007257822,11007257823,21.318,residential,"LINESTRING (77.678126 12.8273504, 77.6783044 12.8272698)",1776
11007257823,11007257822,21.318,residential,"LINESTRING (77.6783044 12.8272698, 77.678126 12.8273504)",1777
11009621996,7377585174,59.022,living_street,"LINESTRING (77.6678966 12.8276003, 77.6678972 12.8281311)",1778
11009782015,2389244911,52.405,residential,"LINESTRING (77.6847319 12.8326777, 77.6848684 12.8328663, 77.6849095 12.8331034)",1779
11009856042,2550451346,50.946,residential,"LINESTRING (77.6880952 12.832119, 77.6885589 12.8320448)",1780
11009856046,2550451347,47.341,residential,"LINESTRING (77.6895629 12.8314237, 77.6896338 12.8318438)",1781
11009856046,2550451345,119.957,tertiary,"LINESTRING (77.6895629 12.8314237, 77.6887726 12.8315755, 77.6884802 12.8316449)",1782
11009893414,11009893415,187.11,residential,"LINESTRING (77.6883673 12.8205757, 77.6884211 12.8222576)",1783
11009893414,5395327190,66.237,residential,"LINESTRING (77.6883673 12.8205757, 77.6879024 12.8206149, 77.6877601 12.8206381)",1784
11009893415,11009893414,187.11,residential,"LINESTRING (77.6884211 12.8222576, 77.6883673 12.8205757)",1785
11009918351,2951994446,74.98,residential,"LINESTRING (77.6891722 12.8371063, 77.6890583 12.8364412)",1786
11009918351,11009918352,56.705,residential,"LINESTRING (77.6891722 12.8371063, 77.6886525 12.8371638)",1787
11009918351,11017263412,169.538,residential,"LINESTRING (77.6891722 12.8371063, 77.6893037 12.8378647, 77.6885422 12.8380046)",1788
11009918352,11009918351,56.705,residential,"LINESTRING (77.6886525 12.8371638, 77.6891722 12.8371063)",1789
11009918755,2389211753,304.74,residential,"LINESTRING (77.6776855 12.8255143, 77.6772938 12.8256463, 77.677128 12.8257011, 77.6764438 12.8259273, 77.675833 12.8261332, 77.6757587 12.8261585, 77.6757331 12.8261857, 77.6757229 12.8262219, 77.6757373 12.8263121, 77.6757258 12.8264704, 77.6757025 12.826616, 77.6756924 12.826646, 77.6756767 12.8266577, 77.675444 12.8267053)",1790
11011710421,9780799551,144.005,residential,"LINESTRING (77.683966 12.8294837, 77.6838284 12.8281956)",1791
11011710422,9780799552,140.002,residential,"LINESTRING (77.6843662 12.8294791, 77.6842176 12.8282284)",1792
11011710424,6755846765,232.101,residential,"LINESTRING (77.6833338 12.8303866, 77.6831242 12.8304024, 77.6828268 12.8304199, 77.6827437 12.8304369, 77.68269 12.8304578, 77.6825412 12.8305951, 77.6824781 12.8306186, 77.6812618 12.830671)",1793
11017263412,11009918351,169.538,residential,"LINESTRING (77.6885422 12.8380046, 77.6893037 12.8378647, 77.6891722 12.8371063)",1794
11022242797,5922720520,84.996,residential,"LINESTRING (77.6872085 12.8247228, 77.6871731 12.8241072, 77.6871699 12.8240575, 77.6871467 12.8240381, 77.6870775 12.8240482)",1795
11022268657,11022268658,70.788,residential,"LINESTRING (77.6853767 12.8242166, 77.685718 12.8241928, 77.6857155 12.8240413, 77.6857022 12.8238904)",1796
11022268658,11022268659,39.51,residential,"LINESTRING (77.6857022 12.8238904, 77.6853391 12.8239205)",1797
11022268658,9780799589,92.972,residential,"LINESTRING (77.6857022 12.8238904, 77.6856833 12.823675, 77.6856082 12.8232878, 77.6854929 12.8230919)",1798
11022268658,11022268657,70.788,residential,"LINESTRING (77.6857022 12.8238904, 77.6857155 12.8240413, 77.685718 12.8241928, 77.6853767 12.8242166)",1799
11022268659,11022268658,39.51,residential,"LINESTRING (77.6853391 12.8239205, 77.6857022 12.8238904)",1800
11022268660,5922720525,38.211,tertiary,"LINESTRING (77.6843378 12.8243442, 77.6841035 12.8246009)",1801
11022268660,11022268661,38.456,residential,"LINESTRING (77.6843378 12.8243442, 77.6846865 12.8244075)",1802
11022268660,11900215340,173.84,tertiary,"LINESTRING (77.6843378 12.8243442, 77.6843637 12.8243159, 77.6846183 12.8240341, 77.6851389 12.823458, 77.6854077 12.82318)",1803
11022268661,11022268660,38.456,residential,"LINESTRING (77.6846865 12.8244075, 77.6843378 12.8243442)",1804
11022325717,7205518323,9.652,residential,"LINESTRING (77.6697184 12.8334339, 77.6696329 12.8334581)",1805
11025029448,308769352,232.209,"['unclassified', 'residential']","LINESTRING (77.6646991 12.8439823, 77.6644436 12.8439793, 77.6644046 12.8439094, 77.6640408 12.8431509, 77.664026 12.84312, 77.6636576 12.8423077)",1806
11027134873,10206772896,100.16,residential,"LINESTRING (77.6780674 12.8252813, 77.678046 12.8255328, 77.6780109 12.8256812, 77.6775377 12.8258635)",1807
11027134880,7371654296,38.578,residential,"LINESTRING (77.6787059 12.8253068, 77.678722 12.8254663, 77.678913 12.8254535)",1808
11027148285,11027148286,30.19,residential,"LINESTRING (77.6819514 12.8261098, 77.6819593 12.8263812)",1809
11027148285,1472212657,67.623,tertiary,"LINESTRING (77.6819514 12.8261098, 77.6825257 12.8261122, 77.6825751 12.8261127)",1810
11027148285,2389211682,42.602000000000004,tertiary,"LINESTRING (77.6819514 12.8261098, 77.6817553 12.826109, 77.6815586 12.826116)",1811
11027148286,11027148285,30.19,residential,"LINESTRING (77.6819593 12.8263812, 77.6819514 12.8261098)",1812
11027155468,2389211738,21.446,residential,"LINESTRING (77.6798047 12.8258569, 77.6797993 12.8256641)",1813
11027155468,2389211729,25.725,residential,"LINESTRING (77.6798047 12.8258569, 77.6798133 12.8260881)",1814
11027155468,2389211728,70.525,residential,"LINESTRING (77.6798047 12.8258569, 77.6802986 12.8258402, 77.680291 12.825688)",1815
11027164733,1814804293,42.325,residential,"LINESTRING (77.6836867 12.826074, 77.6840738 12.8261232)",1816
11027164733,11007224148,28.668,residential,"LINESTRING (77.6836867 12.826074, 77.6834245 12.8260407)",1817
11027164733,11007224149,72.791,residential,"LINESTRING (77.6836867 12.826074, 77.6836815 12.8264779, 77.6836342 12.8265122, 77.6834386 12.8265432)",1818
11056786856,5279431529,14.991,residential,"LINESTRING (77.6720637 12.8374485, 77.6720955 12.8375797)",1819
11056786856,11056786857,24.906,residential,"LINESTRING (77.6720637 12.8374485, 77.6722869 12.8373955)",1820
11056786856,1859904813,69.977,residential,"LINESTRING (77.6720637 12.8374485, 77.6720219 12.837276, 77.6719532 12.8372861, 77.6718243 12.8369229)",1821
11056786857,11056786856,24.906,residential,"LINESTRING (77.6722869 12.8373955, 77.6720637 12.8374485)",1822
11107032794,3689017617,3.964,secondary,"LINESTRING (77.6601392 12.8451037, 77.6601341 12.845139)",1823
11118265796,6276048258,537.5360000000001,residential,"LINESTRING (77.6673711 12.8320468, 77.6668231 12.8321683, 77.6667505 12.8321807, 77.6656853 12.8323627, 77.6654381 12.8324049, 77.6655346 12.8330168, 77.6659184 12.8352242, 77.6659603 12.8352643)",1824
11175976534,7374229668,53.141999999999996,residential,"LINESTRING (77.6696585 12.8227386, 77.6693232 12.8228017, 77.6692326 12.8228214, 77.6691786 12.8228352)",1825
11176019020,1817170815,32.674,tertiary,"LINESTRING (77.669531 12.8219361, 77.6694072 12.8216682)",1826
11176019020,1817170763,127.67700000000002,tertiary,"LINESTRING (77.669531 12.8219361, 77.6696425 12.8222073, 77.6697786 12.8225963, 77.6697946 12.8227633, 77.669796 12.8230406)",1827
11176019020,7375154183,135.263,residential,"LINESTRING (77.669531 12.8219361, 77.6698394 12.821773, 77.6698987 12.8217282, 77.6699477 12.8217002, 77.6699809 12.8216762, 77.6700206 12.8216299, 77.670017 12.8215681, 77.6700345 12.8215345, 77.6700827 12.821515, 77.6701308 12.8215173, 77.670179 12.821506, 77.6705843 12.821448)",1828
11176021670,5279431579,3.586,tertiary,"LINESTRING (77.6688934 12.8240992, 77.6688868 12.8241308)",1829
11176021670,7384995676,135.09,residential,"LINESTRING (77.6688934 12.8240992, 77.6682443 12.8241024, 77.6677236 12.8241366, 77.6676495 12.8241478)",1830
11176021670,5279431584,34.544000000000004,tertiary,"LINESTRING (77.6688934 12.8240992, 77.6689386 12.8238804, 77.6689629 12.8237962)",1831
11207589511,7375154163,26.336,residential,"LINESTRING (77.6693215 12.8214752, 77.6695614 12.8214381)",1832
11207589511,6888351639,133.316,tertiary,"LINESTRING (77.6693215 12.8214752, 77.6690792 12.8209964, 77.6690063 12.8206667, 77.6689907 12.8205962, 77.6689941 12.8203406)",1833
11207589511,1817170815,23.392,tertiary,"LINESTRING (77.6693215 12.8214752, 77.6693386 12.8215091, 77.6694072 12.8216682)",1834
11207589512,7375154163,38.324,residential,"LINESTRING (77.6699075 12.8213681, 77.6695614 12.8214381)",1835
11207617641,2951994448,47.205,residential,"LINESTRING (77.6893225 12.8378112, 77.6897523 12.8377433)",1836
11217424749,10035539007,179.54200000000003,residential,"LINESTRING (77.6696842 12.8289307, 77.6697626 12.8291628, 77.6697995 12.8291863, 77.6699904 12.829142, 77.6700773 12.8291223, 77.670159 12.8291134, 77.67035 12.8291055, 77.6704435 12.8291451, 77.6704923 12.8292125, 77.670533 12.8293235, 77.6705777 12.82949, 77.6706631 12.829593, 77.6707363 12.8296485, 77.6708216 12.8296763)",1837
11217424749,459523969,92.89800000000001,tertiary,"LINESTRING (77.6696842 12.8289307, 77.6695912 12.8290739, 77.6690513 12.8291931, 77.6689243 12.8292175)",1838
11217424749,1827508749,114.261,tertiary,"LINESTRING (77.6696842 12.8289307, 77.6697087 12.8287684, 77.6697528 12.8286347, 77.6698703 12.8285106, 77.6699731 12.8284342, 77.67012 12.8284199, 77.6703012 12.8284294, 77.670404 12.8283912)",1839
11252289931,13103746491,528.2160000000001,tertiary,"LINESTRING (77.6658323 12.8454463, 77.6659877 12.8454879, 77.6661059 12.845495, 77.6662542 12.8455102, 77.6665273 12.8455357, 77.6666608 12.8455498, 77.6670397 12.84563, 77.6674616 12.8457545, 77.6676722 12.8458038, 77.6680223 12.8459299, 77.6685123 12.8461307, 77.669689 12.846734, 77.6703083 12.8470535, 77.6703572 12.847078)",1840
11254559325,5957248093,41.826,residential,"LINESTRING (77.6865956 12.8464792, 77.686963 12.8463644)",1841
11254559325,11254559326,57.891,residential,"LINESTRING (77.6865956 12.8464792, 77.6867533 12.8469766)",1842
11254559325,5957182290,198.394,residential,"LINESTRING (77.6865956 12.8464792, 77.6856816 12.8467649, 77.6848479 12.847008)",1843
11254559326,11254559325,57.891,residential,"LINESTRING (77.6867533 12.8469766, 77.6865956 12.8464792)",1844
11365900541,2389211780,27.603,residential,"LINESTRING (77.6718771 12.8249871, 77.6718165 12.824746)",1845
11365900541,1472212621,24.773999999999997,residential,"LINESTRING (77.6718771 12.8249871, 77.6719298 12.8251898, 77.6719331 12.8252031)",1846
11365900541,11420019873,31.494999999999997,"['residential', 'living_street']","LINESTRING (77.6718771 12.8249871, 77.6720178 12.8249555, 77.6721605 12.8249249)",1847
11365900544,2389211780,30.193,residential,"LINESTRING (77.6720901 12.8246954, 77.6718165 12.824746)",1848
11365900545,11368519453,5.222,residential,"LINESTRING (77.6715172 12.8242284, 77.6715287 12.824274)",1849
11365900545,7375161312,89.58500000000001,residential,"LINESTRING (77.6715172 12.8242284, 77.6714525 12.8239962, 77.6714518 12.8239537, 77.6714633 12.823919, 77.6714806 12.8238852, 77.6715187 12.823853, 77.6718621 12.8237136, 77.6718891 12.8236884)",1850
11365900545,7375161288,126.062,residential,"LINESTRING (77.6715172 12.8242284, 77.6718834 12.8240736, 77.6720127 12.824575, 77.6720388 12.8245818, 77.6720629 12.8245846, 77.6722444 12.8245708)",1851
11368519453,11365900545,5.222,residential,"LINESTRING (77.6715287 12.824274, 77.6715172 12.8242284)",1852
11368519454,2389211780,60.312,residential,"LINESTRING (77.6715542 12.8243747, 77.6716086 12.8245561, 77.6716225 12.8245798, 77.6716387 12.8245943, 77.6716667 12.8246, 77.6716924 12.8245988, 77.6717732 12.8245805, 77.6718165 12.824746)",1853
11383273877,9869643728,123.124,trunk,"LINESTRING (77.6763953 12.8408935, 77.676661 12.8405141, 77.676953 12.8401009, 77.6770402 12.8399821)",1854
11395805675,2389245228,66.884,residential,"LINESTRING (77.6881276 12.8345366, 77.6887269 12.8343939)",1855
11397406765,11397414475,4.95,residential,"LINESTRING (77.666989 12.8286769, 77.6669878 12.8286324)",1856
11397406765,11397406766,49.901,residential,"LINESTRING (77.666989 12.8286769, 77.6674488 12.8286568)",1857
11397406765,5279476911,102.81899999999999,residential,"LINESTRING (77.666989 12.8286769, 77.6669896 12.8286985, 77.6669921 12.8287452, 77.6670188 12.8296011)",1858
11397406766,7377585177,12.101,residential,"LINESTRING (77.6674488 12.8286568, 77.6675603 12.8286519)",1859
11397406766,11397406765,49.901,residential,"LINESTRING (77.6674488 12.8286568, 77.666989 12.8286769)",1860
11397406766,11397414475,85.63,residential,"LINESTRING (77.6674488 12.8286568, 77.6675031 12.8285844, 77.6675185 12.8285501, 77.6675119 12.8285111, 77.6674761 12.8284857, 77.6672814 12.8284465, 77.6672296 12.8284419, 77.6671609 12.8284543, 77.6671283 12.8284711, 77.6669878 12.8286324)",1861
11397408707,7377585169,18.125,residential,"LINESTRING (77.6669742 12.8280531, 77.66698 12.828216)",1862
11397408707,11397408708,54.382,residential,"LINESTRING (77.6669742 12.8280531, 77.6664727 12.8280622)",1863
11397408707,13113992361,112.524,residential,"LINESTRING (77.6669742 12.8280531, 77.6669094 12.827137, 77.6669711 12.8270652)",1864
11397408708,11397408707,54.382,residential,"LINESTRING (77.6664727 12.8280622, 77.6669742 12.8280531)",1865
11397414475,11397406765,4.95,residential,"LINESTRING (77.6669878 12.8286324, 77.666989 12.8286769)",1866
11397414475,7377585169,46.31,residential,"LINESTRING (77.6669878 12.8286324, 77.6669836 12.8284737, 77.666983 12.828431, 77.66698 12.828216)",1867
11397414475,11397406766,85.63,residential,"LINESTRING (77.6669878 12.8286324, 77.6671283 12.8284711, 77.6671609 12.8284543, 77.6672296 12.8284419, 77.6672814 12.8284465, 77.6674761 12.8284857, 77.6675119 12.8285111, 77.6675185 12.8285501, 77.6675031 12.8285844, 77.6674488 12.8286568)",1868
11400095500,1817171264,775.8090000000001,residential,"LINESTRING (77.6782196 12.8329717, 77.6778621 12.8323787, 77.6778018 12.8323598, 77.6773069 12.8325566, 77.6771446 12.832637, 77.6770025 12.8322578, 77.6769475 12.8321303, 77.676808 12.832146, 77.6767262 12.8321113, 77.6766849 12.8320741, 77.676631 12.8320257, 77.6764687 12.8318812, 77.676277 12.8318583, 77.6760879 12.831855, 77.675994 12.8318317, 77.6759296 12.8318158, 77.6756426 12.8315752, 77.6754388 12.8313084, 77.675074 12.8308534, 77.6748004 12.8305343, 77.674677 12.830299, 77.6746636 12.8301787, 77.6748339 12.8298916, 77.67496 12.8297086, 77.6752081 12.8292136, 77.675428 12.8288789, 77.6754501 12.8287276, 77.6754727 12.8285727)",1869
11400095500,7375161365,70.709,residential,"LINESTRING (77.6782196 12.8329717, 77.678251 12.8330238, 77.6784482 12.8333509, 77.6785274 12.8335311)",1870
11400095500,7377696441,111.376,residential,"LINESTRING (77.6782196 12.8329717, 77.6777506 12.8333409, 77.6774203 12.8336009)",1871
11400117604,7375161365,34.285,residential,"LINESTRING (77.6786663 12.8338081, 77.6785274 12.8335311)",1872
11400117604,10199613951,114.97500000000001,residential,"LINESTRING (77.6786663 12.8338081, 77.6787596 12.8339942, 77.6788344 12.8341433, 77.6788672 12.8342188, 77.6790597 12.8346612, 77.6791021 12.8347504)",1873
11400117604,11400117610,156.55,residential,"LINESTRING (77.6786663 12.8338081, 77.6778212 12.8341039, 77.6774707 12.8341598, 77.6774081 12.8341808, 77.6773952 12.8342014, 77.6773968 12.8342307, 77.6774022 12.8342986)",1874
11400117610,11400117604,156.55,residential,"LINESTRING (77.6774022 12.8342986, 77.6773968 12.8342307, 77.6773952 12.8342014, 77.6774081 12.8341808, 77.6774707 12.8341598, 77.6778212 12.8341039, 77.6786663 12.8338081)",1875
11409310940,2556896169,287.785,residential,"LINESTRING (77.6838271 12.8307929, 77.6835904 12.8308096, 77.6835201 12.8308075, 77.6834389 12.8307885, 77.6811799 12.8309234)",1876
11409310941,6755846774,26.672,tertiary,"LINESTRING (77.681401 12.8301794, 77.6813409 12.830412)",1877
11409310941,11409310942,96.972,residential,"LINESTRING (77.681401 12.8301794, 77.682287 12.83006)",1878
11409310941,11007216471,78.631,tertiary,"LINESTRING (77.681401 12.8301794, 77.6814899 12.8299104, 77.6816161 12.8295041)",1879
11409310942,11409310941,96.972,residential,"LINESTRING (77.682287 12.83006, 77.681401 12.8301794)",1880
11409327286,2389211753,23.368000000000002,residential,"LINESTRING (77.6754906 12.8265157, 77.6754514 12.8265527, 77.6754392 12.8265718, 77.6754334 12.8266145, 77.675444 12.8267053)",1881
11409457490,9780799546,82.759,residential,"LINESTRING (77.6826709 12.828495, 77.6819109 12.8285644)",1882
11409457491,9780799543,25.922,residential,"LINESTRING (77.6830027 12.8284198, 77.6827646 12.828441)",1883
11409457491,9780799541,55.066,residential,"LINESTRING (77.6830027 12.8284198, 77.6835087 12.828377)",1884
11409457491,11409457492,45.014,residential,"LINESTRING (77.6830027 12.8284198, 77.6830066 12.828015)",1885
11409457491,11409457493,8.112,residential,"LINESTRING (77.6830027 12.8284198, 77.6830075 12.8284926)",1886
11409457492,9780799547,56.539,residential,"LINESTRING (77.6830066 12.828015, 77.6835129 12.8281368)",1887
11409457492,1387747113,92.155,residential,"LINESTRING (77.6830066 12.828015, 77.6821656 12.8278948)",1888
11409457492,11409457491,45.014,residential,"LINESTRING (77.6830066 12.828015, 77.6830027 12.8284198)",1889
